source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T07:21:53+00:00,28429107,0.0000,6.0692077,45.0900154,941402.259,6448108.560,1807.07,1806.8950
live,2026-08-07T07:21:53+00:00,28429107,2.0878,6.0691855,45.0900051,941400.559,6448107.349,1806.98,1806.8950
live,2026-08-07T07:21:53+00:00,28429107,5.8846,6.0691451,45.0899864,941397.463,6448105.151,1806.86,1806.8950
live,2026-08-07T07:21:53+00:00,28429107,11.8871,6.0690756,45.0899641,941392.096,6448102.463,1806.67,1806.7940
live,2026-08-07T07:21:53+00:00,28429107,21.3584,6.0689618,45.0899363,941383.270,6448099.028,1806.39,1806.3800
live,2026-08-07T07:21:53+00:00,28429107,30.8298,6.0688480,45.0899085,941374.444,6448095.592,1806.08,1806.0700
live,2026-08-07T07:21:53+00:00,28429107,40.3011,6.0687342,45.0898806,941365.618,6448092.156,1805.74,1805.6967
live,2026-08-07T07:21:53+00:00,28429107,49.7724,6.0686204,45.0898528,941356.791,6448088.720,1805.27,1805.2533
live,2026-08-07T07:21:53+00:00,28429107,56.4820,6.0685385,45.0898360,941350.426,6448086.600,1804.75,1804.6933
live,2026-08-07T07:21:53+00:00,28429107,63.1915,6.0684566,45.0898191,941344.060,6448084.479,1804.06,1804.0100
live,2026-08-07T07:21:53+00:00,28429107,71.8057,6.0683472,45.0898159,941335.473,6448083.790,1803.22,1803.2767
live,2026-08-07T07:21:53+00:00,28429107,79.9925,6.0682439,45.0898248,941327.314,6448084.462,1802.55,1802.5533
live,2026-08-07T07:21:53+00:00,28429107,88.1793,6.0681406,45.0898337,941319.155,6448085.134,1801.89,1801.8167
live,2026-08-07T07:21:53+00:00,28429107,98.0907,6.0680159,45.0898464,941309.297,6448086.162,1801.01,1801.0450
live,2026-08-07T07:21:53+00:00,28429107,103.2582,6.0679515,45.0898555,941304.195,6448086.981,1800.73,1800.6925
live,2026-08-07T07:21:53+00:00,28429107,108.4256,6.0678871,45.0898647,941299.093,6448087.800,1800.55,1800.6925
live,2026-08-07T07:21:53+00:00,28429107,114.4336,6.0678128,45.0898772,941293.198,6448088.960,1800.48,1800.6025
live,2026-08-07T07:21:53+00:00,28429107,121.5787,6.0677303,45.0899041,941286.596,6448091.693,1800.65,1800.4900
live,2026-08-07T07:21:53+00:00,28429107,128.7238,6.0676478,45.0899310,941279.995,6448094.426,1800.34,1800.2233
live,2026-08-07T07:21:53+00:00,28429107,135.8689,6.0675653,45.0899579,941273.393,6448097.159,1799.68,1799.6567
live,2026-08-07T07:21:53+00:00,28429107,142.8382,6.0674816,45.0899783,941266.721,6448099.173,1798.95,1798.9033
live,2026-08-07T07:21:53+00:00,28429107,149.8076,6.0673978,45.0899988,941260.049,6448101.187,1798.08,1798.1267
live,2026-08-07T07:21:53+00:00,28429107,156.2468,6.0673176,45.0900106,941253.697,6448102.246,1797.35,1797.0275
live,2026-08-07T07:21:53+00:00,28429107,162.6860,6.0672375,45.0900223,941247.346,6448103.305,1796.61,1796.3925
live,2026-08-07T07:21:53+00:00,28429107,168.6848,6.0671621,45.0900301,941241.381,6448103.940,1796.07,1796.3925
live,2026-08-07T07:21:53+00:00,28429107,174.6835,6.0670866,45.0900379,941235.416,6448104.575,1795.54,1795.7350
live,2026-08-07T07:21:53+00:00,28429107,183.0855,6.0669819,45.0900529,941227.123,6448105.924,1794.72,1794.7033
live,2026-08-07T07:21:53+00:00,28429107,191.4875,6.0668773,45.0900680,941218.829,6448107.272,1793.85,1793.9067
live,2026-08-07T07:21:53+00:00,28429107,199.8894,6.0667726,45.0900830,941210.536,6448108.621,1793.15,1793.1067
live,2026-08-07T07:21:53+00:00,28429107,206.6253,6.0666898,45.0900983,941203.957,6448110.066,1792.32,1792.3767
live,2026-08-07T07:21:53+00:00,28429107,213.3612,6.0666069,45.0901136,941197.378,6448111.511,1791.66,1791.5333
live,2026-08-07T07:21:53+00:00,28429107,223.1791,6.0664874,45.0901391,941187.874,6448113.973,1790.62,1790.5233
live,2026-08-07T07:21:53+00:00,28429107,232.9970,6.0663679,45.0901645,941178.370,6448116.435,1789.29,1789.3767
live,2026-08-07T07:21:53+00:00,28429107,242.8149,6.0662484,45.0901900,941168.866,6448118.897,1788.22,1788.0633
live,2026-08-07T07:21:53+00:00,28429107,252.6327,6.0661289,45.0902155,941159.362,6448121.360,1786.68,1786.9900
live,2026-08-07T07:21:53+00:00,28429107,256.8560,6.0660776,45.0902267,941155.281,6448122.446,1786.07,1785.9100
live,2026-08-07T07:21:53+00:00,28429107,265.2057,6.0659762,45.0902489,941147.214,6448124.600,1784.98,1784.9967
live,2026-08-07T07:21:53+00:00,28429107,271.6561,6.0658982,45.0902668,941141.005,6448126.348,1783.94,1783.4850
live,2026-08-07T07:21:53+00:00,28429107,278.1066,6.0658202,45.0902847,941134.796,6448128.096,1783.02,1782.5075
live,2026-08-07T07:21:53+00:00,28429107,282.5027,6.0657644,45.0902826,941130.418,6448127.693,1782.00,1782.0000
live,2026-08-07T07:21:53+00:00,28429107,286.7568,6.0657104,45.0902806,941126.182,6448127.306,1781.07,1781.5150
live,2026-08-07T07:21:53+00:00,28429107,291.8395,6.0656470,45.0902718,941121.235,6448126.136,1779.97,1781.0133
